session,total_bytes,packet_count,avg_duration,avg_bytes_per_second,avg_packets_per_second,percentage,anomaly_class
192.168.0.35:54220-178.233.140.147:53-UDP,1325,10,0.011857,22349.666863456187,168.67673104495236,87.16927400716158,High Deviation
192.168.0.35:54222-178.233.140.147:53-UDP,1104,12,0.014167,12987.929695771863,141.17314886708547,90.97739549534134,High Deviation
192.168.0.35:54230-178.233.140.147:53-UDP,621,6,0.015536,13323.89289392379,128.73326467559218,89.86087008094952,High Deviation
192.168.0.35:54238-178.233.140.147:53-UDP,1288,14,0.011904,15456.989247311829,168.01075268817206,89.89204794550848,High Deviation
192.168.0.35:54249-178.233.140.147:53-UDP,582,6,0.009375,20693.333333333336,213.33333333333334,83.45039721327018,High Deviation
192.168.0.35:54250-178.233.140.147:53-UDP,1056,8,0.059994,4400.440044004401,33.33666700003334,95.92197259985416,High Deviation
192.168.0.35:54251-178.233.140.147:53-UDP,825,6,0.014305,19224.047535826634,139.81125480601187,88.61043165770482,High Deviation
192.168.0.35:54260-178.233.140.147:53-UDP,850,10,0.011549,14719.889167893323,173.17516668109792,88.68330658028826,High Deviation
192.168.0.35:54272-178.233.140.147:53-UDP,810,10,0.014967,10823.812387251955,133.62731342286364,92.60545613681886,High Deviation
192.168.0.35:54304-178.233.140.147:53-UDP,675,6,0.014185999999999999,15860.707740025377,140.98406880022557,89.8855945436456,High Deviation
192.168.0.35:54322-156.146.52.26:443-UDP,13930,20,0.024706,112766.12968509675,161.90399093337652,64.4410416809339,Medium Deviation
192.168.0.35:54329-178.233.140.147:53-UDP,1440,12,0.01355,17712.17712177122,147.60147601476015,89.11044987482684,High Deviation
192.168.0.35:54350-178.233.140.147:53-UDP,1524,12,0.021506,11810.657490932763,92.99730307821073,92.30378293989942,High Deviation
192.168.0.35:54353-178.233.140.147:53-UDP,1125,10,0.011445,19659.23984272608,174.7487986020096,86.7302180399294,High Deviation
192.168.0.35:54362-142.250.187.130:443-UDP,1426236,1895,78.424963,4143.928300045146,5.43771538971055,49.08453157073015,Medium Deviation
192.168.0.35:54372-178.233.140.147:53-UDP,2030,14,0.011096,26135.54434030281,180.24513338139872,84.99738480016586,High Deviation
192.168.0.35:54396-142.250.184.138:443-UDP,96551,161,0.275195,50120.82341612311,83.57709987463434,78.38672610615808,High Deviation
192.168.0.35:54398-216.58.213.110:443-UDP,170391,542,17.439594166666666,1627.5301897573163,5.1765874304485395,91.56597779780222,High Deviation
192.168.0.35:54399-178.233.140.147:53-UDP,1393,14,0.009984000000000002,19931.891025641027,200.32051282051285,86.51095985133864,High Deviation
192.168.0.35:54401-178.233.140.147:53-UDP,738,6,0.018815,13074.674461865534,106.29816635663036,90.08150404765678,High Deviation
192.168.0.35:54443-216.58.213.104:443-UDP,976423,1204,0.342455,407320.6698690339,502.2557708312041,22.098686903667826,Low Deviation
192.168.0.35:54452-142.250.187.130:443-UDP,40470,114,25.066006,538.179078070914,1.5159974030166594,94.3102021030986,High Deviation
192.168.0.35:54465-178.233.140.147:53-UDP,498,6,0.015712,10565.173116089612,127.29124236252545,91.17204807231899,High Deviation
192.168.0.35:54477-178.233.140.147:53-UDP,1944,12,0.016958,19106.026654086567,117.93843613633685,89.58715711075959,High Deviation
192.168.0.35:54481-142.251.140.3:443-UDP,41845,65,0.133814,62542.0359603629,97.14977506090544,76.06603845084119,High Deviation
192.168.0.35:54483-142.250.187.130:443-UDP,60052,120,0.161404,93015.04299769523,185.86899952913188,61.84375442682174,Medium Deviation
192.168.0.35:54483-178.233.140.147:53-UDP,1162,14,0.009503,17468.167946964117,210.4598547827002,86.04660965683115,High Deviation
192.168.0.35:54486-178.233.140.147:53-UDP,232,2,0.010192,22762.951334379908,196.23233908948194,84.60837839745322,High Deviation
192.168.0.35:54529-142.250.184.132:443-UDP,90258,112,0.184999,69697.67404148131,86.48695398353505,70.76812796378283,High Deviation
192.168.0.35:54539-178.233.140.147:53-UDP,988,8,0.011345,21771.705597179374,176.28911414720142,85.28437647147209,High Deviation
192.168.0.35:54547-142.250.187.174:443-UDP,63248,128,15.376884,1028.296760253898,2.0810458087607344,94.37498598017412,High Deviation
192.168.0.35:54583-178.233.140.147:53-UDP,2586,12,0.016479,26154.49966624188,121.36658777838461,87.87178555842672,High Deviation
192.168.0.35:54587-178.233.140.147:53-UDP,195,2,0.009392,20762.350936967632,212.94718909710394,82.5419657560698,High Deviation
192.168.0.35:54589-157.240.238.35:443-UDP,206710,308,0.285461,103446.70550442967,154.13664213325112,61.52772222520851,Medium Deviation
192.168.0.35:54590-178.233.140.147:53-UDP,1632,12,0.018885,14402.965316388669,105.90415673815198,91.76319105247745,High Deviation
192.168.0.35:54607-178.233.140.147:53-UDP,1818,12,0.011492,26366.1677688827,174.0341106856944,84.99738480016586,High Deviation
192.168.0.35:54614-178.233.140.147:53-UDP,950,10,0.0073950000000000005,25693.035835023667,270.4530087897228,84.25324035236387,High Deviation
192.168.0.35:54617-178.233.140.147:53-UDP,1356,12,0.016134,14007.685632825092,123.96181975951407,91.02599977044582,High Deviation
192.168.0.35:54621-178.233.140.147:53-UDP,1030,10,0.01023,20136.85239491691,195.50342130987292,86.93564485598961,High Deviation
192.168.0.35:54622-178.233.140.147:53-UDP,1638,14,0.01169,20017.108639863127,171.0863986313088,86.52177141329284,High Deviation
192.168.0.35:54637-178.233.140.147:53-UDP,1230,10,0.012715,19347.227683837984,157.29453401494297,88.84027626516891,High Deviation
192.168.0.35:54646-178.233.140.147:53-UDP,996,12,0.009199,18045.43972170888,217.4149364061311,85.17629520292083,High Deviation
192.168.0.35:54666-178.233.140.147:53-UDP,1120,8,0.012782,21905.80503833516,156.47003598810826,87.0914405049467,High Deviation
192.168.0.35:54670-178.233.140.147:53-UDP,3122,14,0.009951,44819.616118983016,200.98482564566376,80.18837157163429,High Deviation
192.168.0.35:54671-178.233.140.147:53-UDP,247,2,0.009874,25015.19141178853,202.55215718047396,83.8017756124109,High Deviation
192.168.0.35:54688-178.233.140.147:53-UDP,1338,12,0.023529000000000005,9477.665859152534,85.0014875260317,93.70225095813471,High Deviation
192.168.0.35:54716-178.233.140.147:53-UDP,247,2,0.014023,17613.919988590173,142.6228339157099,87.50386824417721,High Deviation
192.168.0.35:54722-178.233.140.147:53-UDP,1442,14,0.011718999999999999,17578.291663111188,170.6630258554484,87.14767715840632,High Deviation
192.168.0.35:54725-142.251.140.42:443-UDP,183542,444,99.13337466666667,762.4598880338195,1.75322206053056,88.81512591008774,High Deviation
192.168.0.35:54735-178.233.140.147:53-UDP,1205,10,0.012961999999999998,18592.809751581546,154.2971763616726,88.84027626516891,High Deviation
192.168.0.35:54738-178.233.140.147:53-UDP,1164,12,0.014425,13448.873483535528,138.6481802426343,91.22227288031664,High Deviation
192.168.0.35:54747-178.233.140.147:53-UDP,1253,14,0.016597,10785.081641260467,120.50370548894378,92.56905399118543,High Deviation
192.168.0.35:54753-178.233.140.147:53-UDP,1794,12,0.012505,23910.43582566973,159.93602558976409,88.30030095082166,High Deviation
192.168.0.35:54766-178.233.140.147:53-UDP,1224,8,0.012526,24429.187290435893,159.6678907871627,87.0914405049467,High Deviation
192.168.0.35:54769-178.233.140.147:53-UDP,1204,14,0.010512000000000002,16362.252663622527,190.25875190258753,86.96835053591823,High Deviation
192.168.0.35:54793-178.233.140.147:53-UDP,1172,8,0.018286,16023.187137700974,109.37329104232747,89.83035355423509,High Deviation
192.168.0.35:54807-178.233.140.147:53-UDP,1020,10,0.011543,17673.048600883652,173.26518236160445,87.35443215809198,High Deviation
192.168.0.35:54815-178.233.140.147:53-UDP,1025,10,0.01658,12364.294330518696,120.627261761158,91.38100493183501,High Deviation
192.168.0.35:54823-178.233.140.147:53-UDP,760,8,0.016318,11643.583772521142,122.56403971074887,90.02258587588192,High Deviation
192.168.0.35:54831-178.233.140.147:53-UDP,1589,14,0.047673,4761.605101420091,41.952467853921505,97.38910647897103,High Deviation
192.168.0.35:54842-178.233.140.147:53-UDP,1220,10,0.013386,18227.999402360674,149.40983116689077,88.84027626516891,High Deviation
192.168.0.35:54845-178.233.140.147:53-UDP,1584,12,0.067207,3928.16224500424,29.75880488639576,97.88123711283865,High Deviation
192.168.0.35:54852-178.233.140.147:53-UDP,2359,14,0.010888,30951.50624540779,183.68846436443792,84.58386211686438,High Deviation
192.168.0.35:54878-178.233.140.147:53-UDP,1545,10,0.011722,26360.689302166866,170.61934823408976,84.99738480016586,High Deviation
192.168.0.35:54880-178.233.140.147:53-UDP,1446,12,0.013032999999999998,18491.521522289575,153.45661014348192,88.6375479189395,High Deviation
192.168.0.35:54883-142.251.140.3:443-UDP,23328,48,0.135294,57474.832586810946,118.26097240084557,80.48382705491238,High Deviation
192.168.0.35:54887-178.233.140.147:53-UDP,1512,12,0.014470000000000002,17415.34208707671,138.217000691085,89.79530643063897,High Deviation
192.168.0.35:54903-178.233.140.147:53-UDP,1610,14,0.013004,17686.865579821595,153.79883112888342,88.91177322417705,High Deviation
192.168.0.35:54910-178.233.140.147:53-UDP,1446,12,0.013977999999999999,17241.379310344826,143.08198597796536,89.54560431975858,High Deviation
192.168.0.35:54915-178.233.140.147:53-UDP,1312,8,0.014705,22305.33832029922,136.00816048962938,88.06879727318349,High Deviation
192.168.0.35:54921-178.233.140.147:53-UDP,206,2,0.010147,20301.566965605598,197.10259189908348,84.60837839745322,High Deviation
192.168.0.35:54923-104.18.26.193:443-UDP,68780,125,0.185602,74115.58065107057,134.69682438766824,70.9932862737954,High Deviation
192.168.0.35:54929-178.233.140.147:53-UDP,1060,8,0.016113,16446.347669583567,124.12337863836655,89.26020630521893,High Deviation
192.168.0.35:54932-178.233.140.147:53-UDP,582,6,0.009917,19562.367651507513,201.67389331451042,85.27339145022795,High Deviation
192.168.0.35:54938-178.233.140.147:53-UDP,1542,12,0.012573,20440.626739839336,159.0710252127575,88.30030095082166,High Deviation
192.168.0.35:54951-178.233.140.147:53-UDP,1404,12,0.015863,14751.308075395578,126.07955619996217,91.71004092647024,High Deviation
192.168.0.35:54968-178.233.140.147:53-UDP,1194,12,0.010743999999999998,18521.965748324645,186.15040953090093,87.07204047532315,High Deviation
192.168.0.35:54971-142.250.184.142:443-UDP,9972,20,0.269451,37008.58412104613,74.2249982371563,84.15936070371605,High Deviation
192.168.0.35:54975-178.233.140.147:53-UDP,645,6,0.012126,17730.49645390071,164.9348507339601,88.22716843766042,High Deviation
192.168.0.35:54997-172.217.17.130:443-UDP,493836,609,0.352689,200028.92066381432,246.67625018075415,34.21977066462389,Medium Deviation
192.168.0.35:55001-178.233.140.147:53-UDP,1115,10,0.013390000000000003,16654.219566840926,149.3651979088872,89.75917655610229,High Deviation
192.168.0.35:55010-46.196.235.228:53-UDP,3122,14,0.040955,10890.001220852155,48.83408619216213,95.37329573619928,High Deviation
192.168.0.35:55012-178.233.140.147:53-UDP,1128,12,0.012837,14645.166316117473,155.7996416608242,91.04616507822759,High Deviation
192.168.0.35:55017-178.233.140.147:53-UDP,1254,12,0.014443,14470.67783701447,138.47538600013849,91.32021042130617,High Deviation
192.168.0.35:55025-178.233.140.147:53-UDP,888,8,0.023195,9571.028238844578,86.22547962923043,92.35592462038812,High Deviation
192.168.0.35:55031-178.233.140.147:53-UDP,900,10,0.017138,10502.97584315556,116.69973159061733,92.76115670938488,High Deviation
192.168.0.35:55038-178.233.140.147:53-UDP,1715,14,0.009034,27119.769758689396,221.38587558113792,83.9611908395137,High Deviation
192.168.0.35:55042-178.233.140.147:53-UDP,1080,10,0.012215,17683.176422431436,163.7331150225133,89.61871391122119,High Deviation
192.168.0.35:55060-178.233.140.147:53-UDP,247,2,0.010504,23514.851485148516,190.4036557501904,84.28686556506155,High Deviation
192.168.0.35:55061-178.233.140.147:53-UDP,1285,10,0.014929000000000001,17214.816799517717,133.9674459106437,90.43482079312625,High Deviation
192.168.0.35:55069-35.214.136.108:443-UDP,38760,30,4.004076,1936.027188295127,1.4984730559559807,96.34624848829048,High Deviation
192.168.0.35:55078-178.233.140.147:53-UDP,693,6,0.016309,14163.958550493591,122.63167576184928,90.32086164660271,High Deviation
192.168.0.35:55092-178.233.140.147:53-UDP,1155,14,0.038539,4281.3773061055035,51.89548249824853,96.30194803127114,High Deviation
192.168.0.35:55095-178.233.140.147:53-UDP,1902,12,0.012932,24512.836374884006,154.65511908444168,87.74530181348422,High Deviation
192.168.0.35:55104-178.233.140.147:53-UDP,1100,10,0.01258,17488.076311605724,158.9825119236884,89.11376042540088,High Deviation
192.168.0.35:55105-178.233.140.147:53-UDP,1296,12,0.018282,11814.899901542502,109.3972213105787,90.95514670571981,High Deviation
192.168.0.35:55108-178.233.140.147:53-UDP,1450,10,0.012687,22858.043666745485,157.6416804603137,88.30030095082166,High Deviation
192.168.0.35:55149-34.36.216.150:443-UDP,32616,52,0.099969,81565.28523842391,130.04031249687404,74.2734884007999,High Deviation
192.168.0.35:55151-178.233.140.147:53-UDP,1044,12,0.017622,9874.021109976167,113.49449551696743,93.27029492826043,High Deviation
192.168.0.35:55171-178.233.140.147:53-UDP,2262,12,0.017586,21437.507107926758,113.72682815876264,89.7885065548927,High Deviation
192.168.0.35:55177-178.233.140.147:53-UDP,1482,12,0.022930999999999997,10771.444769089878,87.21817626793423,93.70225095813471,High Deviation
192.168.0.35:55189-178.233.140.147:53-UDP,1072,8,0.027044,9909.77666025736,73.9535571660997,92.65168694408541,High Deviation
192.168.0.35:55202-178.233.140.147:53-UDP,2665,18,69.2652478,3162.6231066341215,34.919667492967484,90.20084045866905,High Deviation
192.168.0.35:55228-178.233.140.147:53-UDP,1400,10,0.017855,15681.881825819099,112.01344161299355,91.97206829451875,High Deviation
192.168.0.35:55229-178.233.140.147:53-UDP,920,8,0.026408,8709.481975159042,75.7346258709482,93.10768462133552,High Deviation
192.168.0.35:55232-178.233.140.147:53-UDP,738,6,0.017022,14451.885794853719,117.49500646222536,90.32086164660271,High Deviation
192.168.0.35:55236-178.233.140.147:53-UDP,1270,10,0.020671,12287.746117749504,96.75390643897248,91.26537244279058,High Deviation
192.168.0.35:55243-178.233.140.147:53-UDP,2358,12,0.01131,34748.010610079575,176.83465959328024,84.12694994925454,High Deviation
192.168.0.35:55262-178.233.140.147:53-UDP,988,8,0.015498,15937.54032778423,129.0489095367144,90.13415098491394,High Deviation
192.168.0.35:55279-172.217.17.130:443-UDP,292267,597,18.3841655,53811.85477918665,97.47446071546858,61.05848181407143,Medium Deviation
192.168.0.35:55280-216.58.212.10:443-UDP,42120,75,0.24925300000000003,56328.308987253906,100.2996954901245,78.76652186849994,High Deviation
192.168.0.35:55287-178.233.140.147:53-UDP,1716,12,0.018452,15499.674831996532,108.38933448948622,91.2243747758136,High Deviation
192.168.0.35:55300-178.233.140.147:53-UDP,1506,12,0.011786,21296.45341931105,169.69285593076532,87.16927400716158,High Deviation
192.168.0.35:55301-178.233.140.147:53-UDP,984,12,0.011939,13736.493843705503,167.51821760616468,89.81794589078679,High Deviation
192.168.0.35:55305-178.233.140.147:53-UDP,1536,12,0.013035,19639.432297660147,153.4330648254699,88.30030095082166,High Deviation
192.168.0.35:55336-178.233.140.147:53-UDP,820,10,0.020064,8173.843700159489,99.68102073365232,93.65428461435064,High Deviation
192.168.0.35:55341-178.233.140.147:53-UDP,1266,12,0.012327,17116.897866471973,162.24547740731728,89.41809513935631,High Deviation
192.168.0.35:55351-178.233.140.147:53-UDP,762,6,0.017467,14541.707219327878,114.501631648251,90.04740557862617,High Deviation
192.168.0.35:55367-178.233.140.147:53-UDP,1374,12,0.01341,17076.80835197614,149.14243102162564,89.55893843951058,High Deviation
192.168.0.35:55380-178.233.140.147:53-UDP,537,6,0.015741,11371.577409313257,127.05673083031574,89.86087008094952,High Deviation
192.168.0.35:55391-178.233.140.147:53-UDP,1140,8,0.015911,17912.13625793476,125.69920181006849,88.61043165770482,High Deviation
192.168.0.35:55400-146.75.53.16:443-UDP,46292,60,0.067885,170479.4873683435,220.96192089563232,53.03535647798993,Medium Deviation
192.168.0.35:55408-178.233.140.147:53-UDP,1120,10,0.012719,17611.447440836546,157.2450664360406,89.11376042540088,High Deviation
192.168.0.35:55410-178.233.140.147:53-UDP,1100,10,0.015334999999999998,14346.2667101402,130.42060645582004,91.51568837204941,High Deviation
192.168.0.35:55423-178.233.140.147:53-UDP,1080,12,0.009338,19276.07624759049,214.17862497322764,85.17629520292083,High Deviation
192.168.0.35:55424-178.233.140.147:53-UDP,704,8,0.010166,17312.610662994295,196.7342120794806,85.84347397856797,High Deviation
192.168.0.35:55441-178.233.140.147:53-UDP,1911,14,0.013821,19752.550466681136,144.70732942623545,89.21244000077785,High Deviation
192.168.0.35:55445-178.233.140.147:53-UDP,860,10,0.011616,14807.162534435261,172.1763085399449,88.68330658028826,High Deviation
192.168.0.35:55458-178.233.140.147:53-UDP,1758,12,0.011607,25243.387610924445,172.30981304385287,85.74312074676904,High Deviation
192.168.0.35:55467-178.233.140.147:53-UDP,2682,12,0.016423,27217.92607927906,121.7804298849175,87.76917854470682,High Deviation
192.168.0.35:55470-178.233.140.147:53-UDP,1512,14,0.012911,16729.9202230656,154.90666873208892,89.55893843951058,High Deviation
192.168.0.35:55472-178.233.140.147:53-UDP,198,2,0.009929,19941.58525531272,201.4301540940679,84.38560993544193,High Deviation
192.168.0.35:55476-178.233.140.147:53-UDP,916,8,0.024765,9246.92105794468,80.75913587724612,92.50736103693437,High Deviation
192.168.0.35:55487-142.251.141.35:443-UDP,37824,105,0.232981,54116.00087560788,150.22684253222366,80.21386815103045,High Deviation
192.168.0.35:55495-178.233.140.147:53-UDP,2574,12,0.012264000000000002,34980.430528375735,163.07893020221786,86.27791360898973,High Deviation
192.168.0.35:55502-178.233.140.147:53-UDP,3405,18,9.1336932,6261.3673228294265,30.941099941185634,97.11671478103374,High Deviation
192.168.0.35:55509-216.58.212.42:443-UDP,61077,117,0.714484,28494.689874090953,54.5848472464044,87.46189396261748,High Deviation
192.168.0.35:55555-46.196.235.228:53-UDP,1638,12,0.074426,3668.072985247091,26.87232956224975,97.57798063696885,High Deviation
192.168.0.35:55560-172.217.17.98:443-UDP,49740,105,0.248257,40071.37764494053,84.58975980536299,81.80147388102475,High Deviation
192.168.0.35:55592-178.233.140.147:53-UDP,976,8,0.017942,13599.375766358266,111.47029316687103,90.32086164660271,High Deviation
192.168.0.35:55635-178.233.140.147:53-UDP,1288,14,0.012308,14949.626259343515,162.49593760155997,90.29018484998913,High Deviation
192.168.0.35:55644-178.233.140.147:53-UDP,3066,14,0.010464,41857.79816513761,191.13149847094806,79.51710490422708,High Deviation
192.168.0.35:55652-178.233.140.147:53-UDP,1010,10,0.010825,18660.508083140878,184.75750577367205,87.07204047532315,High Deviation
192.168.0.35:55693-34.98.64.218:443-UDP,42896,60,0.159654,67170.25567790346,93.95317373820889,73.51144949942581,High Deviation
192.168.0.35:55701-178.233.140.147:53-UDP,585,6,0.011645,16745.3842851009,171.74753112924,85.92032416673008,High Deviation
192.168.0.35:55711-46.196.235.228:53-UDP,1320,10,0.02317,11394.044022442815,86.31851532153647,92.3404222179395,High Deviation
192.168.0.35:55727-178.233.140.147:53-UDP,1206,12,0.011597000000000001,17332.06863844098,172.45839441234799,87.35443215809198,High Deviation
192.168.0.35:55732-178.233.140.147:53-UDP,1235,10,0.010597,23308.483533075396,188.73266018684532,86.62359880570705,High Deviation
192.168.0.35:55734-172.217.17.98:443-UDP,65255,100,0.322631,40451.78547628715,61.990323310531224,81.42102345758872,High Deviation
192.168.0.35:55735-142.250.187.174:443-UDP,210910,406,0.848394,35514.15969467017,68.36446273783172,77.34520915319798,High Deviation
192.168.0.35:55735-142.251.140.3:443-UDP,71388,90,0.140801,84502.24075113103,106.5333342802963,72.12036188500254,High Deviation
192.168.0.35:55737-178.233.140.147:53-UDP,1360,10,0.016915,16080.40201005025,118.23825007389891,90.88352347102936,High Deviation
192.168.0.35:55738-178.233.140.147:53-UDP,2174,22,89.94335483333333,2189.02115662076,23.791190471018314,90.02605665651089,High Deviation
192.168.0.35:55755-20.199.120.151:443-TCP,3630,40,19.248387,37.717446142370264,0.41561924123823984,96.83653439818313,High Deviation
192.168.0.35:55758-20.189.173.25:443-TCP,1176,21,0.21158800000000003,793.9958787832959,14.178497835415998,98.35979569876386,High Deviation
192.168.0.35:55763-178.233.140.147:53-UDP,1547,14,0.012054,18334.16293346607,165.92002654720423,88.74137937246368,High Deviation
192.168.0.35:55767-178.233.140.147:53-UDP,908,8,0.012856,17657.125077784694,155.5693839452396,87.71272315970809,High Deviation
192.168.0.35:55772-72.247.162.61:443-TCP,1771,28,0.022652,11168.991700512097,176.5848490199541,89.70852945275531,High Deviation
192.168.0.35:55773-72.247.162.61:443-TCP,1771,28,0.022594,11197.663096397273,177.03815172169604,89.80851396465523,High Deviation
192.168.0.35:55774-2.19.196.80:80-TCP,1176,21,0.022605000000000004,7431.984074319841,132.71400132714,95.22954922707139,High Deviation
192.168.0.35:55775-2.19.196.80:80-TCP,1176,21,0.022612,7429.6833539713425,132.67291703520254,95.22954922707139,High Deviation
192.168.0.35:55779-72.247.162.61:443-TCP,1771,28,0.022673,11158.646848674636,176.42129405019188,89.70852945275531,High Deviation
192.168.0.35:55780-178.233.140.147:53-UDP,1260,10,0.021216,11877.828054298643,94.2684766214178,91.26537244279058,High Deviation
192.168.0.35:55783-216.58.213.110:443-UDP,75636,120,0.10824,116463.41463414633,184.77457501847746,59.12075245124265,Medium Deviation
192.168.0.35:55786-20.190.147.9:443-TCP,1176,21,0.071939,2335.311861438163,41.70199752568148,98.57254160075884,High Deviation
192.168.0.35:55793-23.54.109.203:80-TCP,1176,21,0.05836800000000001,2878.2894736842104,51.39802631578947,98.20648333395458,High Deviation
192.168.0.35:55798-178.233.140.147:53-UDP,1288,8,0.011281,28543.568832550307,177.28924740714476,83.41046943176391,High Deviation
192.168.0.35:55801-178.233.140.147:53-UDP,920,10,0.02055,8953.771289537714,97.32360097323601,93.29131634410992,High Deviation
192.168.0.35:55802-178.233.140.147:53-UDP,3066,14,0.020858000000000005,20999.137021766226,95.88647041902387,89.31371270164236,High Deviation
192.168.0.35:55804-20.190.147.9:443-TCP,1176,21,0.059508,2823.149828594475,50.41338979632991,98.47160376940165,High Deviation
192.168.0.35:55807-142.250.187.131:443-TCP,59325,203,0.247179,34286.89330404282,117.3238826922999,86.42050139023723,High Deviation
192.168.0.35:55808-216.58.214.138:443-TCP,109522,238,0.240126,65157.4590006913,141.59233069305282,70.27367647506324,High Deviation
192.168.0.35:55809-142.250.184.138:443-TCP,73143,224,0.341408,30605.609710375855,93.72949667260288,85.71359227911715,High Deviation
192.168.0.35:55809-178.233.140.147:53-UDP,1560,12,0.010631,24456.777349261592,188.1290565327815,86.41486323980295,High Deviation
192.168.0.35:55810-195.244.39.133:443-TCP,246883,357,0.21997399999999998,160332.58476001708,231.84558175057052,45.92642997055609,Medium Deviation
192.168.0.35:55811-195.244.39.133:443-TCP,445844,588,4.781227,13321.266695766588,17.56871196452291,76.34581721079265,High Deviation
192.168.0.35:55812-77.92.129.119:443-TCP,294217,364,4.752859,8843.308837901566,10.940783221214852,85.87947729135875,High Deviation
192.168.0.35:55813-216.58.212.42:443-TCP,77448,266,16.651467,664.4459614279031,2.2820812124241066,94.31260617567006,High Deviation
192.168.0.35:55814-77.88.21.119:443-TCP,76307,189,4.6948300000000005,2321.9158095181297,5.7510069587184205,96.6278076904105,High Deviation
192.168.0.35:55815-185.184.8.90:443-TCP,70504,182,4.601388,2188.9047391787,5.650468945457328,96.59098837105917,High Deviation
192.168.0.35:55816-87.250.250.90:443-TCP,128849,287,4.632543,3973.4115797737873,8.850430530272465,96.00963663613152,High Deviation
192.168.0.35:55817-178.233.140.147:53-UDP,1218,14,0.023263,7479.688776168165,85.97343420882946,94.82360058552047,High Deviation
192.168.0.35:55817-37.157.6.231:443-TCP,67312,175,4.620663,2081.0866319400484,5.410478972389892,97.37946726918985,High Deviation
192.168.0.35:55818-176.235.30.103:443-TCP,57071,147,4.556921,1789.146662845373,4.608374821507768,98.5354979089914,High Deviation
192.168.0.35:55819-69.173.156.138:443-TCP,88151,252,4.598314,2738.6124566525905,7.82895643925143,96.58144816027215,High Deviation
192.168.0.35:55820-142.250.184.131:443-TCP,44667,112,4.576532,1394.28720262417,3.4960970446617656,98.45772819920757,High Deviation
192.168.0.35:55821-77.92.129.121:443-TCP,183239,315,4.490957,5828.824457682405,10.020136020006428,93.78517833461437,High Deviation
192.168.0.35:55822-216.58.213.110:443-TCP,58023,126,4.38773,1889.1317378234303,4.102349050648057,97.8737796376171,High Deviation
192.168.0.35:55823-151.101.9.44:443-TCP,219051,371,4.36344,7171.635223585062,12.146379920429753,89.13357548466233,High Deviation
192.168.0.35:55824-146.75.53.44:443-TCP,58793,189,4.353902,1929.0741959740942,6.201333883950535,98.13111221982065,High Deviation
192.168.0.35:55825-178.250.7.13:443-TCP,57253,175,4.32566,1890.8097261458367,5.7794648677889615,98.81568390790035,High Deviation
192.168.0.35:55826-142.250.184.138:443-TCP,56651,126,4.285705,1888.3707581366423,4.200009100019717,97.8737796376171,High Deviation
192.168.0.35:55827-188.165.145.88:443-TCP,64239,161,4.296609,2135.870403846382,5.353058656256597,97.3698153654815,High Deviation
192.168.0.35:55828-172.217.17.142:443-TCP,63343,140,4.150607,2180.1630460315805,4.818572319663124,97.28912502714033,High Deviation
192.168.0.35:55829-178.250.7.13:443-TCP,63854,175,4.113901,2217.3601163469903,6.076957126581315,97.65501745937219,High Deviation
192.168.0.35:55830-151.101.237.44:443-TCP,3246957,3850,3.5920650000000003,129132.12873375065,153.11526935063816,19.351076634092628,Low Deviation
192.168.0.35:55831-151.101.237.44:443-TCP,790524,994,3.5889720000000005,31466.392047639267,39.56564721039896,55.00100730229573,Medium Deviation
192.168.0.35:55832-151.101.237.44:443-TCP,338233,525,3.56479,13554.515132728717,21.039107493008004,78.59623429238376,High Deviation
192.168.0.35:55833-178.233.140.147:53-UDP,944,8,0.019459,12128.064134847627,102.78020453260702,90.08150404765678,High Deviation
192.168.0.35:55833-185.106.33.48:443-TCP,60207,175,3.583992,2399.837946066844,6.975461998799105,98.13111221982065,High Deviation
192.168.0.35:55834-213.74.78.247:443-TCP,51478,175,3.4535270000000002,2129.417259514693,7.23897626976711,98.47993491597884,High Deviation
192.168.0.35:55835-151.101.237.44:443-TCP,648914,791,3.5197880000000006,26337.38168321501,32.104206276059806,64.12285115855616,Medium Deviation
192.168.0.35:55836-142.250.187.174:443-TCP,62216,126,3.359707,2645.468786415006,5.357610053495736,97.34315524271344,High Deviation
192.168.0.35:55837-141.226.224.32:443-TCP,45605,154,0.549244,11861.759072470524,40.05505749721436,96.19609148424696,High Deviation
192.168.0.35:55838-172.217.17.130:443-TCP,55573,126,2.988082,2656.8882647798823,6.023931070164742,98.0359601859098,High Deviation
192.168.0.35:55839-141.226.228.48:443-TCP,76867,189,2.979278,3685.7923295509854,9.062598387931573,95.8216075565233,High Deviation
192.168.0.35:55839-178.233.140.147:53-UDP,1235,10,0.016417,15045.37978924286,121.82493756471949,91.64865576578592,High Deviation
192.168.0.35:55840-151.101.237.44:443-TCP,57729,196,3.011625,2738.388743618478,9.29730627153115,98.86292369203295,High Deviation
192.168.0.35:55841-141.226.228.48:443-TCP,111685,329,2.9783429999999997,5357.005556445312,15.780586722214334,94.71247332095291,High Deviation
192.168.0.35:55842-47.252.78.131:443-TCP,58730,161,2.840197,2954.020442948148,8.098029819762504,97.78542372729724,High Deviation
192.168.0.35:55843-87.248.100.140:443-TCP,67949,189,2.778317,3493.841775434553,9.718113519803536,96.18053692363803,High Deviation
192.168.0.35:55844-13.64.73.29:443-TCP,84630,322,2.818962,4288.812690628678,16.318063173607875,94.82998897554552,High Deviation
