session,total_bytes,packet_count,avg_duration,avg_bytes_per_second,avg_packets_per_second,percentage
192.168.1.25:55711-192.168.1.1:53-TCP,128426,1727,0.058423,14001.335090632114,188.28201222121425,62.58528206218254
192.168.1.25:53508-192.168.1.1:53-TCP,123520,1760,0.057447000000000005,13438.473723606108,191.48084321200412,62.58528206218254
192.168.1.25:64672-192.168.1.1:53-TCP,130928,1837,0.056838,13793.588796227876,193.53249586544214,62.58528206218254
192.168.1.25:53771-192.168.1.1:53-TCP,126720,1760,0.057585,13753.581661891116,191.02196752626554,62.58528206218254
192.168.1.25:54296-192.168.1.1:53-TCP,127677,1749,0.058006999999999996,13843.15686037892,189.63228575861532,62.58528206218254
192.168.1.25:56589-192.168.1.1:53-TCP,123070,1705,0.057539999999999994,13799.096280848105,191.17135905457073,62.58528206218254
192.168.1.25:54836-192.168.1.1:53-TCP,125768,1738,0.058192,13678.856200164972,189.02941985152597,62.58528206218254
192.168.1.25:64315-192.168.1.1:53-TCP,126586,1837,0.057094000000000006,13276.351280344696,192.66472834273304,62.58528206218254
192.168.1.25:54302-192.168.1.1:53-TCP,125451,1749,0.05736600000000001,13753.79144440958,191.75121151901823,62.58528206218254
192.168.1.25:64453-192.168.1.1:53-TCP,129258,1837,0.056024,13815.507639583037,196.34442381836357,62.58528206218254
192.168.1.25:53669-192.168.1.1:53-TCP,126240,1760,0.058257,13543.436840208044,188.81851108021354,62.58528206218254
192.168.1.25:53293-192.168.1.1:53-TCP,128156,1771,0.05731800000000001,13887.435011689173,191.91179036253882,62.58528206218254
192.168.1.25:64207-192.168.1.1:53-TCP,130761,1837,0.056167999999999996,13940.321891468451,195.84104828372026,62.58528206218254
192.168.1.25:65151-192.168.1.1:53-TCP,123836,1826,0.056166,13282.05676031763,195.84802193497845,62.58528206218254
192.168.1.25:49254-192.168.1.1:53-TCP,132495,1815,0.0578,13892.73356401384,190.3114186851211,62.58528206218254
192.168.1.25:64687-192.168.1.1:53-TCP,133433,1837,0.060078,13299.377475947933,183.09530943107293,62.58528206218254
192.168.1.25:64262-192.168.1.1:53-TCP,123079,1837,0.055828,13201.261015977647,197.03374650712902,62.58528206218254
192.168.1.25:53782-192.168.1.1:53-TCP,127360,1760,0.057993,13725.794492438741,189.6780645940027,62.58528206218254
192.168.1.25:49350-192.168.1.1:53-TCP,129525,1815,0.057417,13671.909016493371,191.5808906769772,62.58528206218254
192.168.1.25:65302-192.168.1.1:53-TCP,128816,1826,0.055791999999999994,13908.80412962432,197.1608832807571,62.58528206218254
192.168.1.25:64450-192.168.1.1:53-TCP,123079,1837,0.055385000000000004,13306.852035749755,198.60973187686199,62.58528206218254
192.168.1.25:64158-192.168.1.1:53-TCP,133056,1848,0.058961,13432.607995115415,186.56399993215854,62.58528206218254
192.168.1.25:56212-192.168.1.1:53-TCP,125424,1716,0.058125,13832.258064516127,189.247311827957,62.58528206218254
192.168.1.25:64683-192.168.1.1:53-TCP,125584,1837,0.055982,13432.889142938802,196.49172948447716,62.58528206218254
192.168.1.25:61909-192.168.1.1:53-TCP,35532,517,0.022079,34240.681190271294,498.2109696997146,62.57910360301236
192.168.1.25:54276-192.168.1.1:53-TCP,126246,1749,0.063559,12492.329961138468,173.0675435422206,62.5756148748425
192.168.1.25:49829-192.168.1.1:53-TCP,129030,1815,0.063871,12243.428159884768,172.22213524134585,62.5756148748425
192.168.1.25:64820-192.168.1.1:53-TCP,132800,1826,0.062402,12820.101919810262,176.2764013973911,62.5756148748425
192.168.1.25:65243-192.168.1.1:53-TCP,128318,1826,0.062526,12362.85705146659,175.92681444519081,62.5756148748425
192.168.1.25:64209-192.168.1.1:53-TCP,134435,1837,0.062634,12852.444359293677,175.6234632946962,62.5756148748425
192.168.1.25:64076-192.168.1.1:53-TCP,129024,1848,0.062249,12337.547591125962,176.70966601873124,62.5756148748425
192.168.1.25:54313-192.168.1.1:53-TCP,124338,1749,0.062887,12435.00246473834,174.91691446562882,62.5756148748425
192.168.1.25:54368-192.168.1.1:53-TCP,123702,1749,0.063138,12322.2148310051,174.22154645379962,62.5756148748425
192.168.1.25:56040-192.168.1.1:53-TCP,123708,1716,0.063651,12458.563101915131,172.8173948563259,62.5756148748425
192.168.1.25:53996-192.168.1.1:53-TCP,128800,1760,0.063199,12737.543315558789,174.05338692067912,62.5756148748425
192.168.1.25:55848-192.168.1.1:53-TCP,130416,1716,0.064356,12990.241780098204,170.92423394866057,62.5756148748425
192.168.1.25:53464-192.168.1.1:53-TCP,127834,1771,0.063128,12577.620073501457,174.24914459510833,62.5756148748425
192.168.1.25:65367-192.168.1.1:53-TCP,135788,1826,0.06246100000000001,13096.172011335071,176.10989257296552,62.5756148748425
192.168.1.25:53835-192.168.1.1:53-TCP,124320,1760,0.063268,12281.089966491749,173.8635645191882,62.5756148748425
192.168.1.25:56255-192.168.1.1:53-TCP,126984,1716,0.063785,12761.621070784668,172.4543387943874,62.5756148748425
192.168.1.25:56293-192.168.1.1:53-TCP,127100,1705,0.063294,12955.41441526843,173.7921445950643,62.5756148748425
192.168.1.25:55649-192.168.1.1:53-TCP,124972,1727,0.064188,12401.071851436407,171.37159593693528,62.5756148748425
192.168.1.25:56533-192.168.1.1:53-TCP,123535,1705,0.062681,12715.17684784863,175.4917758172333,62.5756148748425
192.168.1.25:54754-192.168.1.1:53-TCP,124030,1738,0.062966,12467.045707207066,174.69745576978053,62.5756148748425
192.168.1.25:54106-192.168.1.1:53-TCP,126405,1749,0.06411,12400.561534861956,171.58009670878178,62.5756148748425
192.168.1.25:54136-192.168.1.1:53-TCP,126723,1749,0.063712,12509.417378201908,172.65193370165744,62.5756148748425
192.168.1.25:65435-192.168.1.1:53-TCP,129525,1815,0.063054,12449.646334887557,174.45364290925238,62.5756148748425
192.168.1.25:65191-192.168.1.1:53-TCP,129148,1826,0.062517,12444.6150647024,175.95214101764319,62.5756148748425
192.168.1.25:64473-192.168.1.1:53-TCP,128924,1837,0.062627,12326.951634279145,175.6430932345474,62.5756148748425
192.168.1.25:49821-192.168.1.1:53-TCP,128700,1815,0.064138,12161.277245938445,171.50519192990114,62.5756148748425
192.168.1.25:56395-192.168.1.1:53-TCP,127720,1705,0.063631,12949.66290015873,172.87171347299275,62.5756148748425
192.168.1.25:54886-192.168.1.1:53-TCP,126558,1738,0.063619,12590.578286360993,172.90432103616845,62.5756148748425
192.168.1.25:56305-192.168.1.1:53-TCP,123380,1705,0.063652,12505.498648903413,172.81467982152958,62.5756148748425
192.168.1.25:54988-192.168.1.1:53-TCP,125452,1738,0.063641,12476.23387438915,172.8445498970789,62.5756148748425
192.168.1.25:55564-192.168.1.1:53-TCP,127798,1727,0.062986,12923.506811037374,174.64198393293748,62.5756148748425
192.168.1.25:53535-192.168.1.1:53-TCP,128800,1760,0.06331,12715.210867161584,173.74822302953717,62.5756148748425
192.168.1.25:54237-192.168.1.1:53-TCP,127995,1749,0.064075,12563.402262973079,171.6738197424893,62.5756148748425
192.168.1.25:53966-192.168.1.1:53-TCP,124160,1760,0.064055,12114.589025056592,171.72742174693622,62.5756148748425
192.168.1.25:65324-192.168.1.1:53-TCP,125828,1826,0.062326,12161.858614382441,176.49135192375573,62.5756148748425
192.168.1.25:54733-192.168.1.1:53-TCP,131298,1738,0.063527,13081.052151053882,173.15472161443165,62.5756148748425
192.168.1.25:54374-192.168.1.1:53-TCP,125451,1749,0.06364,12397.862979258327,172.84726587052168,62.5756148748425
192.168.1.25:54068-192.168.1.1:53-TCP,132606,1749,0.063681,13096.528006783812,172.73598090482247,62.5756148748425
192.168.1.25:49189-192.168.1.1:53-TCP,127215,1815,0.06315,12209.026128266034,174.18844022169438,62.5756148748425
192.168.1.25:54663-192.168.1.1:53-TCP,123861,1749,0.06421,12132.066656284067,171.3128796137673,62.5756148748425
192.168.1.25:54371-192.168.1.1:53-TCP,130698,1749,0.063111,13024.670818082426,174.29608150718576,62.5756148748425
192.168.1.25:52276-192.168.1.1:53-TCP,144990,1944,0.078428,11411.740704850308,153.00657928290917,62.57528825127946
192.168.1.25:52850-192.168.1.1:53-TCP,139426,1932,0.076466,11325.294902309523,156.93249287264928,62.57454250809653
192.168.1.25:63806-192.168.1.1:53-TCP,142560,1936,0.069929,11583.177222611504,157.3024067268229,62.57454250809653
192.168.1.25:63517-192.168.1.1:53-TCP,129495,1971,62.55882681355933,5563.492510288733,84.64511509602478,62.5710635837898
192.168.1.25:64607-192.168.1.1:53-TCP,117234,1837,0.064697,10850.580397854614,170.02333956752244,62.570438837709034
192.168.1.25:54787-192.168.1.1:53-TCP,118816,1738,0.064584,11643.750774185557,170.32082249473552,62.570438837709034
192.168.1.25:53343-192.168.1.1:53-TCP,121716,1771,0.064907,11647.434020983868,169.47324633706685,62.570438837709034
192.168.1.25:64625-192.168.1.1:53-TCP,120240,1837,0.064591,11147.063832422475,170.30236410645446,62.570438837709034
192.168.1.25:56484-192.168.1.1:53-TCP,114855,1705,0.065176,11369.215662206947,168.7737817601571,62.570438837709034
192.168.1.25:55392-192.168.1.1:53-TCP,117436,1727,0.064673,11565.877568691727,170.08643483370187,62.570438837709034
192.168.1.25:49261-192.168.1.1:53-TCP,121605,1815,0.064543,11418.74409308523,170.4290163147049,62.570438837709034
192.168.1.25:56054-192.168.1.1:53-TCP,117936,1716,0.065165,11601.319726847234,168.80227115783012,62.570438837709034
192.168.1.25:54721-192.168.1.1:53-TCP,119764,1738,0.065316,11605.119725641496,168.41202768081328,62.570438837709034
192.168.1.25:64921-192.168.1.1:53-TCP,116864,1826,0.064545,10907.119064218761,170.42373537841814,62.570438837709034
192.168.1.25:55917-192.168.1.1:53-TCP,115440,1716,0.064621,11451.38577242692,170.22330202256234,62.570438837709034
192.168.1.25:63047-192.168.1.1:53-TCP,143648,1982,61.39785408988765,6729.391153625097,92.87741806980463,62.569794981302316
192.168.1.25:65045-192.168.1.1:53-TCP,123338,1826,0.058482,12704.763858965152,188.09206251496187,62.561874989512354
192.168.1.25:64161-192.168.1.1:53-TCP,127008,1848,0.057602999999999994,13124.316441851986,190.96227627033315,62.561874989512354
192.168.1.25:64520-192.168.1.1:53-TCP,123246,1837,0.060819,12134.365905391407,180.86453246518357,62.561874989512354
192.168.1.25:64194-192.168.1.1:53-TCP,128590,1837,0.060829,12658.435943382268,180.83479919117525,62.561874989512354
192.168.1.25:65052-192.168.1.1:53-TCP,123338,1826,0.05773500000000001,12869.143500476313,190.52567766519442,62.561874989512354
192.168.1.25:64127-192.168.1.1:53-TCP,123816,1848,0.05786999999999999,12735.441506825646,190.08121651978573,62.561874989512354
192.168.1.25:64822-192.168.1.1:53-TCP,123504,1826,0.058179,12788.119424534625,189.07165815844203,62.561874989512354
192.168.1.25:64174-192.168.1.1:53-TCP,125918,1837,0.057426,13129.94114164316,191.55086546163758,62.561874989512354
192.168.1.25:63033-192.168.1.1:53-TCP,173728,1958,0.078626,12413.196652506802,139.9028311245644,62.558089595679554
192.168.1.25:60629-34.111.113.62:443-UDP,242164,390,0.134148,69430.7779467454,111.81679935593525,62.55765966343125
192.168.1.25:64046-192.168.1.1:53-TCP,145656,1848,0.066041,13128.208234278703,166.56319559061794,62.552985160437245
192.168.1.25:59596-185.57.65.125:443-TCP,558200,1450,52.91104700000001,210.9956357506968,0.5480897023262458,62.54671580725862
192.168.1.25:56499-192.168.1.1:53-TCP,130820,1705,0.063371,13318.394849379054,173.58097552508247,62.53276605274022
192.168.1.25:54415-192.168.1.1:53-TCP,134832,1749,0.064259,13196.595029490034,171.18224684479995,62.53276605274022
192.168.1.25:56055-192.168.1.1:53-TCP,130104,1716,0.062997,13238.725653602552,174.6114894360049,62.53276605274022
192.168.1.25:55667-192.168.1.1:53-TCP,135020,1727,0.063616,13518.61167002012,172.91247484909456,62.53276605274022
192.168.1.25:54678-192.168.1.1:53-TCP,135786,1749,0.063694,13407.856312996515,172.70072534304643,62.53276605274022
192.168.1.25:55260-192.168.1.1:53-TCP,134142,1738,0.064192,13225.947158524426,171.36091724825525,62.53276605274022
192.168.1.25:65094-192.168.1.1:53-TCP,184426,1826,0.072351,15355.696534947685,152.03659935591767,62.53156664155453
192.168.1.25:65069-192.168.1.1:53-TCP,133630,1826,0.060861,13226.861208327173,180.739718374657,62.51902015449161
192.168.1.25:63988-192.168.1.1:53-TCP,128016,1848,0.05754,13242.961418143901,191.17135905457073,62.51902015449161
192.168.1.25:64258-192.168.1.1:53-TCP,131596,1837,0.057991999999999995,13588.0811146365,189.6813353566009,62.51902015449161
192.168.1.25:64674-192.168.1.1:53-TCP,128590,1837,0.058035,13267.85560437667,189.5407943482381,62.51902015449161
192.168.1.25:64585-192.168.1.1:53-TCP,132264,1837,0.058422,13556.536921022904,188.28523501420696,62.51902015449161
192.168.1.25:64553-192.168.1.1:53-TCP,128757,1837,0.057234999999999994,13470.77836987857,192.19009347427274,62.51902015449161
192.168.1.25:65241-192.168.1.1:53-TCP,136120,1826,0.05799300000000001,14139.637542462022,189.6780645940027,62.51902015449161
192.168.1.25:65207-192.168.1.1:53-TCP,131638,1826,0.057940000000000005,13686.572316189162,189.8515705902658,62.51902015449161
192.168.1.25:64462-192.168.1.1:53-TCP,128590,1837,0.05738599999999999,13417.90680653818,191.68438295054543,62.51902015449161
192.168.1.25:64823-192.168.1.1:53-TCP,130974,1826,0.058175,13562.526858616244,189.08465835840138,62.51902015449161
192.168.1.25:64229-192.168.1.1:53-TCP,128757,1837,0.05825700000000001,13234.461094804057,188.81851108021354,62.51902015449161
192.168.1.25:64816-192.168.1.1:53-TCP,127488,1826,0.063448,12104.400453915016,173.37031900138695,62.50934642425173
192.168.1.25:64399-192.168.1.1:53-TCP,135938,1837,0.063572,12804.379286478325,173.03215251997733,62.50934642425173
192.168.1.25:65090-192.168.1.1:53-TCP,132800,1826,0.063931,12513.491107600381,172.06050272950523,62.50934642425173
192.168.1.25:65031-192.168.1.1:53-TCP,129978,1826,0.064463,12146.502644928098,170.64052247025424,62.50934642425173
192.168.1.25:65180-192.168.1.1:53-TCP,135622,1826,0.063708,12824.135116468891,172.66277390594587,62.50934642425173
192.168.1.25:64480-192.168.1.1:53-TCP,130427,1837,0.062757,12444.826871902736,175.27925171693997,62.50934642425173
192.168.1.25:62752-192.168.1.1:53-TCP,152724,2136,0.118805,7221.918269433105,101.00584992214134,62.49690578013961
192.168.1.25:60086-3.135.177.67:443-TCP,359807,1911,60.601354,121.16890985637053,0.6435499774476986,62.48950690155397
192.168.1.25:50520-192.168.1.1:53-TCP,131528,1968,0.072578,11050.180495466946,165.33935903441812,62.484633995445925
192.168.1.25:61472-34.149.50.64:443-TCP,258000,672,0.095005,56575.969685806,147.36066522814588,62.47510215290748
192.168.1.25:61471-34.149.50.64:443-TCP,258000,672,0.096493,55703.522535313445,145.08824474314198,62.47510215290748
192.168.1.25:61583-3.15.36.75:443-TCP,469104,1532,5.560832979166666,2014.1996306145027,6.4824261153521014,62.47045010453619
192.168.1.25:53765-192.168.1.1:53-TCP,168480,1760,0.068838,15296.783753159592,159.79546180888462,62.46526837844768
192.168.1.25:60789-80.79.5.199:443-TCP,522398,1503,62.610452448979586,1534.9999700160583,3.571433148949239,62.46053205350454
192.168.1.25:55849-192.168.1.1:53-TCP,154284,1716,0.073952,13373.539593249674,148.74513197749891,62.453573860709135
192.168.1.25:61187-54.151.186.92:443-TCP,407044,1720,73.18601697916667,123.35075047606735,0.5145217079454633,62.44634908871952
192.168.1.25:49337-192.168.1.1:53-TCP,143715,1815,0.061372,14192.139737991267,179.23483021573355,62.4327223486159
192.168.1.25:61791-192.168.1.1:53-TCP,33887,517,0.021981,32801.05545698558,500.4321914380601,62.428078138853174
192.168.1.25:61823-192.168.1.1:53-TCP,146780,2148,0.117487,6979.495603768928,102.13896005515504,62.395577993160664
192.168.1.25:61826-192.168.1.1:53-TCP,147496,2148,0.116502,7072.839951245472,103.00252356182726,62.395577993160664
192.168.1.25:54148-192.168.1.1:53-TCP,167427,1749,0.074958,14047.866805411031,146.74884602043812,62.3814856420562
192.168.1.25:63710-192.168.1.1:53-TCP,152064,1936,0.076052,11360.64797769947,144.63787934571084,62.38106586472757
192.168.1.25:62445-192.168.1.1:53-TCP,19116,297,0.018846,37567.653613498886,583.6782341080335,62.377557190566705
192.168.1.25:60952-192.168.1.1:53-TCP,145524,2172,0.10103100000000001,7957.953499420969,118.77542536449208,62.375684585560066
192.168.1.25:56442-192.168.1.1:53-TCP,110360,1705,0.054229,13129.506352689521,202.84349702188865,62.37233231289466
192.168.1.25:53965-192.168.1.1:53-TCP,113280,1760,0.054215,13059.116480678778,202.89587752467028,62.37233231289466
192.168.1.25:53662-192.168.1.1:53-TCP,112480,1760,0.054046,13007.438108278135,203.53032601857677,62.37233231289466
192.168.1.25:56698-192.168.1.1:53-TCP,107184,1694,0.05406,12874.583795782464,203.4776174620792,62.37233231289466
192.168.1.25:56453-192.168.1.1:53-TCP,109740,1705,0.054372,13021.408077687045,202.31001250643715,62.37233231289466
192.168.1.25:54532-192.168.1.1:53-TCP,110982,1749,0.054229,12871.34190193439,202.84349702188865,62.37233231289466
192.168.1.25:53415-192.168.1.1:53-TCP,144095,1771,0.062472,14326.418235369447,176.0788833397362,62.3663571861841
192.168.1.25:53533-192.168.1.1:53-TCP,142240,1760,0.062359,14256.16190124922,176.3979537837361,62.3663571861841
192.168.1.25:57594-54.76.34.20:443-TCP,398136,1696,60.288792,124.60027396136914,0.5307785898247886,62.356667026975266
192.168.1.25:64582-192.168.1.1:53-TCP,136940,1837,0.056677,14467.949962065743,194.08225558868676,62.35258793599954
192.168.1.25:64028-192.168.1.1:53-TCP,140112,1848,0.05868,14212.678936605316,187.4573960463531,62.35258793599954
192.168.1.25:64168-192.168.1.1:53-TCP,143304,1848,0.059293,14386.183866560978,185.5193699087582,62.35258793599954
192.168.1.25:49269-192.168.1.1:53-TCP,137280,1815,0.058153,14307.086478771518,189.1561914260657,62.35258793599954
192.168.1.25:64593-192.168.1.1:53-TCP,137107,1837,0.056916,14424.766322299529,193.26727106613254,62.35258793599954
192.168.1.25:64157-192.168.1.1:53-TCP,137088,1848,0.0561,14545.454545454546,196.07843137254903,62.35258793599954
192.168.1.25:64882-192.168.1.1:53-TCP,139440,1826,0.05908599999999999,14216.565683918358,186.16931252750229,62.35258793599954
192.168.1.25:49783-192.168.1.1:53-TCP,136785,1815,0.05814999999999999,14256.23387790198,189.1659501289768,62.35258793599954
192.168.1.25:64094-192.168.1.1:53-TCP,138096,1848,0.056541999999999995,14537.865657387429,194.54564748328676,62.35258793599954
192.168.1.25:53603-192.168.1.1:53-TCP,132960,1760,0.064701,12843.696388000186,170.01282824067636,62.33871002901829
192.168.1.25:54170-192.168.1.1:53-TCP,126564,1749,0.064644,12313.594455788629,170.16273745436547,62.33871002901829
192.168.1.25:55646-192.168.1.1:53-TCP,130781,1727,0.064614,12891.942922586435,170.2417432754511,62.33871002901829
192.168.1.25:53605-192.168.1.1:53-TCP,132960,1760,0.064513,12881.124734549625,170.50826965107808,62.33871002901829
192.168.1.25:49213-192.168.1.1:53-TCP,132825,1815,0.064857,12411.921612162141,169.6038978059423,62.33871002901829
192.168.1.25:49839-192.168.1.1:53-TCP,134808,1804,0.064806,12684.01073974632,169.73736999660525,62.33871002901829
192.168.1.25:56730-192.168.1.1:53-TCP,123200,1694,0.065025,12302.960399846213,169.16570549788543,62.33871002901829
192.168.1.25:54893-192.168.1.1:53-TCP,131298,1738,0.064494,12884.919527397898,170.55850156603717,62.33871002901829
192.168.1.25:51950-192.168.1.1:53-TCP,135453,1793,0.065241,12737.389065158413,168.6056314280897,62.33871002901829
192.168.1.25:54569-192.168.1.1:53-TCP,130062,1749,0.065181,12549.669382181924,168.76083521271536,62.33871002901829
192.168.1.25:53492-192.168.1.1:53-TCP,128160,1760,0.064544,12410.138820029746,170.42637580565196,62.33871002901829
192.168.1.25:55433-192.168.1.1:53-TCP,140358,1727,0.061276,14589.725177883674,179.51563417977675,62.33114431203628
192.168.1.25:54803-192.168.1.1:53-TCP,144570,1738,0.06094299999999999,15014.029502978196,180.49652954400014,62.33114431203628
192.168.1.25:56410-192.168.1.1:53-TCP,113615,1705,0.053866000000000004,13607.841681208927,204.21044814911076,62.329394529244034
192.168.1.25:56603-192.168.1.1:53-TCP,112995,1705,0.054436000000000005,13391.87302520391,202.07215813064883,62.329394529244034
192.168.1.25:56379-192.168.1.1:53-TCP,112840,1705,0.053968999999999996,13489.22529600326,203.82071189015915,62.329394529244034
192.168.1.25:55930-192.168.1.1:53-TCP,111696,1716,0.05420200000000001,13209.844655178777,202.9445407918527,62.329394529244034
192.168.1.25:54131-192.168.1.1:53-TCP,142305,1749,0.059254,15104.465521315016,185.6414756809667,62.317370120475736
192.168.1.25:53898-192.168.1.1:53-TCP,143520,1760,0.059692,15027.13931515111,184.27930040876498,62.317370120475736
192.168.1.25:55116-192.168.1.1:53-TCP,136986,1738,0.05611599999999999,15450.13899779029,196.02252477011905,62.317370120475736
192.168.1.25:49311-192.168.1.1:53-TCP,141900,1815,0.056949,15101.230925916168,193.15527928497428,62.317370120475736
192.168.1.25:54078-192.168.1.1:53-TCP,141669,1749,0.05929199999999999,15027.322404371585,185.5224988194023,62.317370120475736
192.168.1.25:49277-192.168.1.1:53-TCP,137115,1815,0.056099,14813.098272696481,196.08192659405694,62.317370120475736
192.168.1.25:53283-192.168.1.1:53-TCP,142968,1771,0.05876,15112.321307011573,187.20217835262082,62.317370120475736
192.168.1.25:63032-192.168.1.1:53-TCP,148096,1958,0.07028,11838.360842344908,156.51678998292545,62.313197099506176
192.168.1.25:53839-192.168.1.1:53-TCP,175520,1760,0.070972,15456.79986473539,154.99070055796653,62.310817239570135
192.168.1.25:61474-34.149.50.64:443-TCP,255408,624,0.095146,55924.57906795872,136.63212326319552,62.30880722221455
192.168.1.25:63743-192.168.1.1:53-TCP,161040,1936,0.081232,11264.033878274571,135.41461493007682,62.3030839222655
192.168.1.25:49255-192.168.1.1:53-TCP,137115,1815,0.062016,13399.767801857584,177.37358101135192,62.299947106798214
192.168.1.25:49279-192.168.1.1:53-TCP,137280,1815,0.061578999999999995,13511.099563162765,178.63232595527697,62.299947106798214
192.168.1.25:61410-192.168.1.1:53-TCP,147240,1980,0.07241,11296.782212401602,151.91271923767434,62.289577876214274
192.168.1.25:49355-192.168.1.1:53-TCP,138600,1815,0.059404,14140.46192175611,185.17271564204432,62.286168537375154
192.168.1.25:49366-192.168.1.1:53-TCP,137610,1815,0.059279,14069.063243307075,185.56318426424198,62.286168537375154
192.168.1.25:49317-192.168.1.1:53-TCP,139920,1815,0.060742,13960.68618089625,181.09380659181457,62.286168537375154
192.168.1.25:64144-192.168.1.1:53-TCP,136080,1848,0.064602,12538.311507383673,170.2733661496548,62.27228123761478
192.168.1.25:61761-192.168.1.1:53-TCP,146422,2148,0.127149,6433.397038120629,94.37746266191634,62.264920488066544
192.168.1.25:52031-192.168.1.1:53-TCP,134801,1956,0.071596,11550.924632661041,167.6071288898821,62.25482708218896
192.168.1.25:62999-192.168.1.1:53-TCP,131898,1958,0.065706,11277.508903296502,167.41241286944876,62.25482708218896
192.168.1.25:52908-192.168.1.1:53-TCP,132825,1932,0.072223,11422.953906650237,166.15205682400344,62.25482708218896
192.168.1.25:54809-192.168.1.1:53-TCP,127190,1738,0.055292,14559.068219633944,198.9437893366129,62.25210525061043
192.168.1.25:53707-192.168.1.1:53-TCP,124160,1760,0.054535,14229.393967177044,201.70532685431374,62.25210525061043
192.168.1.25:55505-192.168.1.1:53-TCP,123402,1727,0.055274,14220.067301081885,199.0085754604335,62.25210525061043
192.168.1.25:53832-192.168.1.1:53-TCP,126720,1760,0.05449,14534.77702330703,201.8719031014865,62.25210525061043
192.168.1.25:54515-192.168.1.1:53-TCP,124338,1749,0.05446299999999999,14358.371738611537,201.9719809779116,62.25210525061043
192.168.1.25:54789-192.168.1.1:53-TCP,123082,1738,0.054490000000000004,14296.201137823453,201.8719031014865,62.25210525061043
192.168.1.25:53481-192.168.1.1:53-TCP,125419,1771,0.05500300000000001,14162.863843790337,199.98909150409978,62.25210525061043
192.168.1.25:54839-192.168.1.1:53-TCP,127190,1738,0.055289,14559.858199641882,198.95458409448534,62.25210525061043
192.168.1.25:54975-192.168.1.1:53-TCP,125136,1738,0.055293999999999996,14323.434730712192,198.93659348211378,62.25210525061043
192.168.1.25:54139-192.168.1.1:53-TCP,126405,1749,0.054867,14489.58390289245,200.4848087192666,62.25210525061043
192.168.1.25:65166-192.168.1.1:53-TCP,138776,1826,0.055811,14979.125978749707,197.09376287828565,62.250926885896675
192.168.1.25:64481-192.168.1.1:53-TCP,139612,1837,0.05578,14987.450699175331,197.2032986733596,62.250926885896675
192.168.1.25:65347-192.168.1.1:53-TCP,141100,1826,0.055509,15312.832153344501,198.16606316092884,62.250926885896675
192.168.1.25:64824-192.168.1.1:53-TCP,137946,1826,0.056008,14837.16611912584,196.4005142122554,62.250926885896675
192.168.1.25:64192-192.168.1.1:53-TCP,123246,1837,0.061793,11943.100351172463,178.01369087113426,62.24771758925548
192.168.1.25:52077-192.168.1.1:53-TCP,181602,1944,0.088105,12723.454968503489,136.2011236592702,62.246478838713514
192.168.1.25:64861-192.168.1.1:53-TCP,145084,1826,0.061927,14113.391573949972,177.62849807030858,62.23349208005779
192.168.1.25:53790-192.168.1.1:53-TCP,136640,1760,0.062302,13707.425122788994,176.5593399890854,62.23349208005779
192.168.1.25:52611-192.168.1.1:53-TCP,136890,1782,0.062674,13482.464817946837,175.51137632830202,62.23349208005779
192.168.1.25:65026-192.168.1.1:53-TCP,138444,1826,0.061634,13531.492358114028,178.47292079047278,62.23349208005779
192.168.1.25:64615-192.168.1.1:53-TCP,139612,1837,0.061437,13607.435258883084,179.0452007747774,62.23349208005779
192.168.1.25:65323-192.168.1.1:53-TCP,142428,1826,0.061412,13971.21083827265,179.11808767016217,62.23349208005779
192.168.1.25:64255-192.168.1.1:53-TCP,139111,1837,0.061703999999999995,13499.935174380915,178.2704524828212,62.23349208005779
192.168.1.25:52247-192.168.1.1:53-TCP,144342,1944,0.07266,12262.592898431049,165.15276630883568,62.22696289837106
192.168.1.25:64172-192.168.1.1:53-TCP,137274,1837,0.059209,13883.024540188148,185.78256683950076,62.21970418508877
192.168.1.25:65188-192.168.1.1:53-TCP,138942,1826,0.059173,14144.964764335084,185.89559427441569,62.21970418508877
192.168.1.25:64515-192.168.1.1:53-TCP,137274,1837,0.060265,13639.757736663072,182.52717165850825,62.21970418508877
192.168.1.25:64162-192.168.1.1:53-TCP,140112,1848,0.05965,13981.559094719196,184.40905280804694,62.21970418508877
192.168.1.25:64564-192.168.1.1:53-TCP,139278,1837,0.059519,14012.33219644147,184.81493304659017,62.21970418508877
192.168.1.25:64554-192.168.1.1:53-TCP,137274,1837,0.060144,13667.198723064643,182.89438680500132,62.21970418508877
192.168.1.25:56677-192.168.1.1:53-TCP,120582,1694,0.054381000000000006,14398.411209797538,202.27653040584028,62.215654312186906
192.168.1.25:54798-192.168.1.1:53-TCP,121818,1738,0.054384,14176.963812886142,202.26537216828478,62.215654312186906
192.168.1.25:55386-192.168.1.1:53-TCP,120262,1727,0.053835999999999995,14228.397354929784,204.3242440002972,62.215654312186906
192.168.1.25:55699-192.168.1.1:53-TCP,119006,1727,0.053376,14201.139088729016,206.08513189448442,62.215654312186906
192.168.1.25:56130-192.168.1.1:53-TCP,120744,1716,0.054411,14225.064784694268,202.1650034000478,62.215654312186906
192.168.1.25:55719-192.168.1.1:53-TCP,119948,1727,0.053978,14153.9145577828,203.78672792619216,62.215654312186906
192.168.1.25:54946-192.168.1.1:53-TCP,121344,1738,0.053595,14329.694934228943,205.24302640171658,62.215654312186906
